505,3,0,1000007
506,3,0,1000007
507,3,0,1000007
508,3,0,1000007
509,3,0,1000007
510,3,0,1000007
511,3,0,1000007
512,3,0,1000007
513,3,0,1000007
514,3,0,1000007
515,3,0,1000007
516,3,0,1000007
517,3,0,1000007
518,3,0,1000007
519,3,0,1000007
520,3,0,1000007
521,3,0,1000007
522,3,0,1000007
523,3,0,1000007
524,3,0,1000007
525,3,0,1000007
526,3,0,1000007
527,3,0,1000007
528,3,0,1000007
529,3,0,1000007
530,3,0,1000007
531,3,0,1000007
532,3,0,1000007
533,3,0,1000007
534,3,0,1000007
535,3,0,1000007
536,3,0,1000007
537,3,0,1000007
538,3,0,1000007
539,3,0,1000007
540,3,0,1000007
541,3,0,1000007
542,3,0,1000007
543,3,0,1000007
544,3,0,1000007
545,3,0,1000007
546,3,0,1000007
547,3,0,1000007
548,3,0,1000007
549,3,0,1000007
550,3,0,1000007
551,3,0,1000007
552,3,0,1000007
553,3,0,1000007
554,3,0,1000007
555,3,0,1000007
556,3,0,1000007
557,3,0,1000007
558,3,0,1000007
559,3,0,1000007
560,3,0,1000007
561,3,0,1000007
562,3,0,1000007
563,3,0,1000007
564,3,0,1000007
565,3,0,1000007
566,3,0,1000007
567,3,0,1000007
568,3,0,1000007
569,3,0,1000007
570,3,0,1000007
571,3,0,1000007
572,3,0,1000007
573,3,0,1000007
574,3,0,1000007
575,3,0,1000007
576,3,0,1000007
577,3,0,1000007
578,3,0,1000007
579,3,0,1000007
580,3,0,1000007
581,3,0,1000007
582,3,0,1000007
583,3,0,1000007
584,3,0,1000007
585,3,0,1000007
586,3,0,1000007
587,3,0,1000007
588,3,0,1000007
589,3,0,1000007
590,3,0,1000007
591,3,0,1000007
592,3,0,1000007
593,3,0,1000007
594,3,0,1000007
595,3,0,1000007
596,3,0,1000007
597,3,0,1000007
598,3,0,1000007
599,3,0,1000007
600,3,0,1000007
601,3,0,1000007
602,3,0,1000007
603,3,0,1000007
604,3,0,1000007
605,3,0,1000007
606,3,0,1000007
607,3,0,1000007
608,3,0,1000007
609,3,0,1000007
610,3,0,1000007
611,3,0,1000007
612,3,0,1000007
613,3,0,1000007
614,3,0,1000007
615,3,0,1000007
616,3,0,1000007
617,3,0,1000007
618,3,0,1000007
619,3,0,1000007
620,3,0,1000007
621,3,0,1000007
622,3,0,1000007
623,3,0,1000007
624,3,0,1000007
625,3,0,1000007
626,3,0,1000007
627,3,0,1000007
628,3,0,1000007
629,3,0,1000007
630,3,0,1000007
631,3,0,1000007
632,3,0,1000007
633,3,0,1000007
634,3,0,1000007
635,3,0,1000007
636,3,0,1000007
637,3,0,1000007
638,3,0,1000007
639,3,0,1000007
640,3,0,1000007
641,3,0,1000007
642,3,0,1000007
643,3,0,1000007
644,3,0,1000007
645,3,0,1000007
646,3,0,1000007
647,3,0,1000007
648,3,0,1000007
649,3,0,1000007
650,3,0,1000007
651,3,0,1000007
652,3,0,1000007
653,3,0,1000007
654,3,0,1000007
655,3,0,1000007
656,3,0,1000007
657,3,0,1000007
658,3,0,1000007
659,3,0,1000007
660,3,0,1000007
661,3,0,1000007
662,3,0,1000007
663,3,0,1000007
664,3,0,1000007
665,3,0,1000007
666,3,0,1000007
667,3,0,1000007
668,3,0,1000007
669,3,0,1000007
670,3,0,1000007
671,3,0,1000007
672,3,0,1000007
673,3,0,1000007
674,3,0,1000007
675,3,0,1000007
676,3,0,1000007
677,3,0,1000007
678,3,0,1000007
679,3,0,1000007
680,3,0,1000007
681,3,0,1000007
682,3,0,1000007
683,3,0,1000007
684,3,0,1000007
685,3,0,1000007
686,3,0,1000007
687,3,0,1000007
688,3,0,1000007
689,3,0,1000007
690,3,0,1000007
691,3,0,1000007
692,3,0,1000007
693,3,0,1000007
694,3,0,1000007
695,3,0,1000007
696,3,0,1000007
697,3,0,1000007
698,3,0,1000007
699,3,0,1000007
700,3,0,1000007
701,3,0,1000007
702,3,0,1000007
703,3,0,1000007
704,3,0,1000007
705,3,0,1000007
706,3,0,1000007
707,3,0,1000007
708,3,0,1000007
709,3,0,1000007
710,3,0,1000007
711,3,0,1000007
712,3,0,1000007
713,3,0,1000007
714,3,0,1000007
715,3,0,1000007
716,3,0,1000007
717,3,0,1000007
718,3,0,1000007
719,3,0,1000007
720,3,0,1000007
721,3,0,1000007
722,3,0,1000007
723,3,0,1000007
724,3,0,1000007
725,3,0,1000007
726,3,0,1000007
727,3,0,1000007
728,3,0,1000007
729,3,0,1000007
730,3,0,1000007
731,3,0,1000007
732,3,0,1000007
733,3,0,1000007
734,3,0,1000007
735,3,0,1000007
736,3,0,1000007
737,3,0,1000007
738,3,0,1000007
739,3,0,1000007
740,3,0,1000007
741,3,0,1000007
742,3,0,1000007
743,3,0,1000007
744,3,0,1000007
745,3,0,1000007
746,3,0,1000007
747,3,0,1000007
748,3,0,1000007
749,3,0,1000007
750,3,0,1000007
751,3,0,1000007
752,3,0,1000007
753,3,0,1000007
754,3,0,1000007
755,3,0,1000007
756,3,0,1000007
757,3,0,1000007
758,3,0,1000007
759,3,0,1000007
760,3,0,1000007
761,3,0,1000007
762,3,0,1000007
763,3,0,1000007
764,3,0,1000007
765,3,0,1000007
766,3,0,1000007
767,3,0,1000007
768,3,0,1000007
769,3,0,1000007
770,3,0,1000007
771,3,0,1000007
772,3,0,1000007
773,3,0,1000007
774,3,0,1000007
775,3,0,1000007
776,3,0,1000007
777,3,0,1000007
778,3,0,1000007
779,3,0,1000007
780,3,0,1000007
781,3,0,1000007
782,3,0,1000007
783,3,0,1000007
784,3,0,1000007
785,3,0,1000007
786,3,0,1000007
787,3,0,1000007
788,3,0,1000007
789,3,0,1000007
790,3,0,1000007
791,3,0,1000007
792,3,0,1000007
793,3,0,1000007
794,3,0,1000007
795,3,0,1000007
796,3,0,1000007
797,3,0,1000007
798,3,0,1000007
799,3,0,1000007
800,3,0,1000007
801,3,0,1000007
802,3,0,1000007
803,3,0,1000007
804,3,0,1000007
805,3,0,1000007
806,3,0,1000007
807,3,0,1000007
808,3,0,1000007
809,3,0,1000007
810,3,0,1000007
811,3,0,1000007
812,3,0,1000007
813,3,0,1000007
814,3,0,1000007
815,3,0,1000007
816,3,0,1000007
817,3,0,1000007
818,3,0,1000007
819,3,0,1000007
820,3,0,1000007
821,3,0,1000007
822,3,0,1000007
823,3,0,1000007
824,3,0,1000007
825,3,0,1000007
826,3,0,1000007
827,3,0,1000007
828,3,0,1000007
829,3,0,1000007
830,3,0,1000007
831,3,0,1000007
832,3,0,1000007
833,3,0,1000007
834,3,0,1000007
835,3,0,1000007
836,3,0,1000007
837,3,0,1000007
838,3,0,1000007
839,3,0,1000007
840,3,0,1000007
841,3,0,1000007
842,3,0,1000007
843,3,0,1000007
844,3,0,1000007
845,3,0,1000007
846,3,0,1000007
847,3,0,1000007
848,3,0,1000007
849,3,0,1000007
850,3,0,1000007
851,3,0,1000007
852,3,0,1000007
853,3,0,1000007
854,3,0,1000007
855,3,0,1000007
856,3,0,1000007
857,3,0,1000007
858,3,0,1000007
859,3,0,1000007
